18519	1
18520	0
18521	0
18522	0
18523	0
18524	0
18525	0
18526	0
18527	1
18528	1
18529	0
18530	0
18531	1
18532	1
18533	0
18534	1
18535	0
18536	0
18537	0
18538	0
18539	1
18540	0
18541	0
18542	0
18543	0
18544	0
18545	0
18546	0
18547	1
18548	0
18549	1
18550	1
18551	0
18552	1
18553	0
18554	1
18555	0
18556	0
18557	0
18558	0
18559	0
18560	0
18561	0
18562	0
18563	0
18564	1
18565	1
18566	0
18567	0
18568	1
18569	1
18570	0
18571	1
18572	0
18573	0
18574	1
18575	0
18576	0
18577	1
18578	1
18579	0
18580	0
18581	0
18582	0
18583	0
18584	1
18585	1
18586	1
18587	1
18588	0
18589	0
18590	0
18591	0
18592	1
18593	1
18594	0
18595	0
18596	1
18597	0
18598	0
18599	0
18600	0
18601	0
18602	0
18603	1
18604	0
18605	0
18606	0
18607	1
18608	1
18609	0
18610	1
18611	1
18612	0
18613	1
18614	1
18615	1
18616	1
18617	1
18618	0
18619	0
18620	0
18621	1
18622	0
18623	0
18624	0
18625	1
18626	0
18627	0
18628	1
18629	0
18630	1
18631	0
18632	1
18633	0
18634	1
18635	0
18636	0
18637	0
18638	0
18639	0
18640	1
18641	0
18642	1
18643	0
18644	1
18645	0
18646	0
18647	0
18648	0
18649	0
18650	1
18651	0
18652	0
18653	0
18654	1
18655	0
18656	0
18657	0
18658	1
18659	0
18660	1
18661	0
18662	1
18663	1
18664	0
18665	0
18666	0
18667	0
18668	0
18669	0
18670	1
18671	0
18672	0
18673	1
18674	0
18675	0
18676	1
18677	1
18678	0
18679	1
18680	0
18681	0
18682	1
18683	0
18684	0
18685	1
18686	0
18687	0
18688	0
18689	1
18690	1
18691	1
18692	0
18693	0
18694	1
18695	1
18696	0
18697	0
18698	1
18699	0
18700	0
18701	0
18702	0
18703	0
18704	0
18705	0
18706	1
18707	1
18708	1
18709	1
18710	1
18711	0
18712	0
18713	0
18714	0
18715	1
18716	0
18717	0
18718	1
18719	1
18720	0
18721	1
18722	1
18723	0
18724	0
18725	1
18726	1
18727	0
18728	1
18729	1
18730	0
18731	0
18732	0
18733	0
18734	0
18735	1
18736	0
18737	1
18738	0
18739	0
18740	0
18741	1
18742	0
18743	1
18744	1
18745	1
18746	1
18747	0
18748	0
18749	0
18750	1
18751	0
18752	1
18753	1
18754	0
18755	0
18756	1
18757	0
18758	0
18759	0
18760	1
18761	0
18762	0
18763	1
18764	1
18765	1
18766	0
18767	1
18768	1
18769	0
18770	0
18771	1
18772	0
18773	0
18774	1
18775	0
18776	0
18777	1
18778	0
18779	1
18780	0
18781	1
18782	0
18783	0
18784	0
18785	0
18786	0
18787	1
18788	1
18789	0
18790	1
18791	1
18792	1
18793	0
18794	0
18795	0
18796	0
18797	0
18798	0
18799	0
18800	0
18801	0
18802	1
18803	1
18804	0
18805	0
18806	1
18807	0
18808	1
18809	1
18810	1
18811	0
18812	1
18813	0
18814	0
18815	1
18816	1
18817	0
18818	0
18819	0
18820	1
18821	0
18822	0
18823	0
18824	0
18825	0
18826	0
18827	1
18828	0
18829	1
18830	1
18831	0
18832	0
18833	0
18834	0
18835	0
18836	1
18837	1
18838	1
18839	0
18840	0
18841	1
18842	0
18843	0
18844	0
18845	0
18846	1
18847	1
18848	0
18849	0
18850	0
18851	0
18852	0
18853	0
18854	0
18855	0
18856	0
18857	1
18858	1
18859	0
18860	1
18861	0
18862	0
18863	0
18864	0
18865	0
18866	1
18867	1
18868	0
18869	1
18870	0
18871	1
18872	0
18873	1
18874	1
18875	0
18876	0
18877	1
18878	0
18879	1
18880	0
18881	0
18882	1
18883	1
18884	1
18885	1
18886	0
18887	1
18888	1
18889	1
18890	1
18891	0
18892	1
18893	0
18894	0
18895	1
18896	0
18897	1
18898	1
18899	1
18900	1
18901	0
18902	1
18903	1
18904	0
18905	0
18906	0
18907	0
18908	1
18909	0
18910	1
18911	0
18912	0
18913	1
18914	0
18915	1
18916	0
18917	0
18918	0
18919	1
18920	1
18921	0
18922	1
18923	1
18924	1
18925	1
18926	1
18927	1
18928	0
18929	0
18930	0
18931	1
18932	0
18933	0
18934	0
18935	0
18936	0
18937	1
18938	0
18939	0
18940	1
18941	1
18942	0
18943	1
18944	1
18945	0
18946	0
18947	0
18948	0
18949	1
18950	1
18951	0
18952	0
18953	0
18954	1
18955	0
18956	1
18957	0
18958	0
18959	0
18960	1
18961	1
18962	0
18963	1
18964	0
18965	1
18966	1
18967	0
18968	0
18969	0
18970	1
18971	0
18972	0
18973	1
18974	0
18975	0
18976	0
18977	1
18978	0
18979	0
18980	0
18981	0
18982	1
18983	0
18984	0
18985	0
18986	0
18987	1
18988	0
18989	0
18990	0
18991	1
18992	1
18993	1
18994	0
18995	1
18996	1
18997	0
18998	0
18999	1
19000	0
19001	1
19002	0
19003	0
19004	1
19005	0
19006	1
19007	0
19008	0
19009	1
19010	0
19011	1
19012	0
19013	1
19014	0
19015	1
19016	1
19017	0
19018	0
19019	0
19020	0
19021	0
19022	0
19023	0
19024	1
19025	1
19026	0
19027	0
19028	1
19029	0
19030	1
19031	1
19032	1
19033	0
19034	0
19035	1
19036	0
19037	0
19038	1
19039	0
19040	1
19041	1
19042	1
19043	0
19044	0
19045	1
19046	1
19047	1
19048	0
19049	0
19050	0
19051	0
19052	0
19053	0
19054	1
19055	1
19056	0
19057	0
19058	0
19059	0
19060	1
19061	0
19062	1
19063	0
19064	0
19065	1
19066	1
19067	0
19068	1
19069	0
19070	1
19071	0
19072	1
19073	0
19074	0
19075	1
19076	1
19077	1
19078	0
19079	0
19080	0
19081	0
19082	1
19083	0
19084	1
19085	0
19086	0
19087	0
19088	1
19089	0
19090	0
19091	0
19092	0
19093	1
19094	0
19095	1
19096	1
19097	0
19098	0
19099	1
19100	1
19101	0
19102	0
19103	1
19104	0
19105	0
19106	0
19107	1
19108	1
19109	0
19110	1
19111	0
19112	0
19113	1
19114	0
19115	0
19116	0
19117	1
19118	0
19119	1
19120	1
19121	0
19122	0
19123	0
19124	1
19125	0
19126	1
19127	0
19128	1
19129	1
19130	0
19131	0
19132	0
19133	1
19134	0
19135	0
19136	1
19137	1
19138	1
19139	1
19140	0
19141	1
19142	0
19143	0
19144	0
19145	0
19146	1
19147	0
19148	1
19149	0
19150	1
19151	0
19152	0
19153	0
19154	1
19155	0
19156	0
19157	1
19158	0
19159	1
19160	0
19161	1
19162	1
19163	0
19164	0
19165	1
19166	0
19167	0
19168	0
19169	1
19170	1
19171	0
19172	1
19173	1
19174	0
19175	0
19176	0
19177	1
19178	0
19179	1
19180	0
19181	1
19182	0
19183	0
19184	0
19185	1
19186	1
19187	1
19188	0
19189	1
19190	1
19191	0
19192	0
19193	0
19194	0
19195	0
19196	0
19197	1
19198	1
19199	1
19200	1
